0.452712914805036,0.383268799418753,0.164018285776211
0.398575644010779,0.373783496438421,0.2276408595508
0.282882307811587,0.303175006040007,0.413942686148407
0.37357234711374,0.457461823113411,0.16896582977285
0.297340339301829,0.303114714293011,0.39954494640516
0.277024387579858,0.365414828778117,0.357560783642025
0.535554453271451,0.419370273437956,0.0450752732905927
0.233082801429167,0.214619967143052,0.552297231427781
0.497761487120812,0.326063427234516,0.176175085644672
0.298072635124809,0.199920005579325,0.502007359295865
0.400512161907925,0.482507836493466,0.116980001598609
0.463701865489585,0.458739570269068,0.0775585642413471
0.162894903301819,0.101932914244864,0.735172182453317
0.329840195132189,0.490259153647201,0.179900651220611
0.565679016374696,0.340832015384077,0.0934889682412262
0.45818711500951,0.47777341623604,0.0640394687544494
0.398568830028155,0.267788130874657,0.333643039097188
0.215714499028342,0.310767675777609,0.473517825194049
0.349749226293032,0.362395442519451,0.287855331187517
0.351014447452906,0.361982396468334,0.28700315607876
0.350471351226178,0.359623686525917,0.289904962247905
0.355812190445161,0.361285795228977,0.282902014325861
0.342921930479491,0.358051310000394,0.299026759520115
0.288540062997861,0.349018202122162,0.362441734879978
